0.025181 -0.060495 1
0.806296 -0.454230 1
0.938235 0.767354 1
0.340092 -0.296298 0
0.078918 -0.800254 1
0.699347 0.806670 1
0.742951 0.129550 1
0.484641 -0.464295 1
-0.415064 0.828147 1
-0.539171 0.192874 1
0.094037 0.930662 1
0.646906 0.870522 1
0.812445 -0.461533 1
-0.902726 0.495635 1
0.914535 0.451567 1
-0.355086 0.259818 0
-0.314451 0.336199 0
-0.146293 -0.286843 0
0.791421 0.860127 1
-0.622088 0.407579 1
0.159883 -0.283637 0
-0.792231 0.788983 1
-0.118191 -0.938172 1
-0.940040 -0.835145 1
-0.714234 0.586449 1
0.915450 -0.583620 1
0.087711 0.820201 1
0.646652 0.766631 1
0.988439 0.709386 1
-0.822177 -0.378505 1
0.124608 0.979794 1
-0.312933 0.267589 0
-0.625125 -0.646788 1
-0.014762 0.041464 1
0.680858 -0.704912 1
-0.603463 -0.522983 1
-0.736630 0.644950 1
-0.782502 0.893071 1
-0.102453 0.217554 1
-0.854441 -0.099324 1
0.256221 -0.738469 1
0.945329 -0.610225 1
-0.260928 0.523639 1
-0.939852 0.697432 1
-0.824194 0.590561 1
-0.121545 -0.135089 1
0.324802 -0.833485 1
0.928966 0.158480 1
0.184389 -0.006246 1
0.405595 -0.641123 1
-0.207904 0.234398 0
0.112513 -0.283042 0
-0.828311 -0.071867 1
-0.238987 0.398239 0
-0.350284 -0.004232 0
-0.615689 -0.798289 1
0.637669 -0.566198 1
0.971016 0.731610 1
0.257209 0.901421 1
-0.843954 0.564800 1
-0.431917 -0.932296 1
0.159991 -0.714400 1
0.416635 0.271714 0
0.328179 0.489191 1
0.891896 0.373631 1
-0.244121 -0.698479 1
-0.754734 0.085049 1
-0.088707 -0.951418 1
-0.118237 -0.978328 1
0.451251 0.444251 1
-0.654736 -0.260782 1
-0.729823 -0.535258 1
0.097105 -0.906601 1
-0.768874 0.939012 1
-0.673108 0.407448 1
0.998386 0.808313 1
-0.963719 0.135731 1
-0.075654 0.994407 1
0.200986 0.979540 1
0.039018 0.864779 1
-0.151166 0.394526 0
0.336005 0.595891 1
0.872014 0.298413 1
0.713594 0.913075 1
0.621020 -0.357070 1
0.174966 -0.717760 1
-0.911695 -0.253000 1
-0.653504 -0.028811 1
-0.300221 0.541323 1
0.407581 0.692917 1
0.171108 -0.019833 1
-0.114134 -0.740416 1
-0.264831 0.585740 1
-0.207097 -0.529562 1
0.804690 -0.245878 1
-0.701964 -0.589529 1
-0.707702 0.063039 1
-0.672193 0.229242 1
0.530913 0.495613 1
0.230083 0.424315 0
